commit 4a9af010ebc728bc4798b1ba30de0322c1f0138a
Merge: 5ea241b 177aabd
Author: bors <bors@rust-lang.org>
Date:   Tue Oct 4 04:15:20 2016 -0700

    Auto merge of #36953 - Manishearth:rollup, r=Manishearth
    
    Rollup of 12 pull requests
    
    - Successful merges: #36798, #36878, #36902, #36903, #36908, #36916, #36917, #36921, #36928, #36938, #36941, #36951
    - Failed merges:
rustc: ./piston-image-0.10.3
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling image v0.10.3 (file:///root/benchmarks/piston-image-0.10.3)
time: 0.044; rss: 57MB	parsing
Lines of code:             12000
Pre-expansion node count:  90272
time: 0.000; rss: 57MB	recursion limit
time: 0.000; rss: 57MB	crate injection
time: 0.000; rss: 57MB	plugin loading
time: 0.000; rss: 57MB	plugin registration
time: 0.077; rss: 95MB	expansion
time: 0.000; rss: 95MB	maybe building test harness
time: 0.002; rss: 95MB	maybe creating a macro crate
Post-expansion node count: 148999
time: 0.000; rss: 95MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 95MB	complete gated feature checking
time: 0.005; rss: 95MB	early lint checks
time: 0.001; rss: 95MB	AST validation
time: 0.020; rss: 97MB	name resolution
time: 0.014; rss: 109MB	lowering ast -> hir
time: 0.003; rss: 113MB	indexing hir
time: 0.002; rss: 113MB	attribute checking
time: 0.002; rss: 102MB	language item collection
time: 0.003; rss: 102MB	lifetime resolution
time: 0.000; rss: 102MB	looking for entry point
time: 0.000; rss: 102MB	looking for plugin registrar
time: 0.011; rss: 108MB	region resolution
time: 0.002; rss: 108MB	loop checking
time: 0.001; rss: 108MB	static item recursion checking
time: 0.055; rss: 108MB	compute_incremental_hashes_map
time: 0.000; rss: 108MB	load_dep_graph
time: 0.025; rss: 107MB	type collecting
time: 0.000; rss: 107MB	variance inference
time: 0.031; rss: 111MB	coherence checking
time: 0.091; rss: 112MB	wf checking
time: 0.150; rss: 117MB	item-types checking
time: 0.902; rss: 133MB	item-bodies checking
time: 0.000; rss: 133MB	drop-impl checking
time: 0.069; rss: 135MB	const checking
time: 0.011; rss: 135MB	privacy checking
time: 0.001; rss: 135MB	stability index
time: 0.008; rss: 135MB	intrinsic checking
time: 0.003; rss: 135MB	effect checking
time: 0.019; rss: 135MB	match checking
time: 0.011; rss: 135MB	liveness checking
time: 0.060; rss: 135MB	rvalue checking
time: 0.106; rss: 175MB	MIR dump
  time: 0.011; rss: 175MB	SimplifyCfg
  time: 0.024; rss: 175MB	QualifyAndPromoteConstants
  time: 0.025; rss: 175MB	TypeckMir
  time: 0.001; rss: 175MB	SimplifyBranches
  time: 0.008; rss: 175MB	SimplifyCfg
time: 0.069; rss: 175MB	MIR passes
time: 0.144; rss: 175MB	borrow checking
time: 0.004; rss: 175MB	reachability checking
time: 0.009; rss: 175MB	death checking
time: 0.010; rss: 175MB	stability checking
time: 0.000; rss: 175MB	unused lib feature checking
time: 0.072; rss: 175MB	lint checking
time: 0.000; rss: 175MB	resolving dependency formats
  time: 0.001; rss: 175MB	NoLandingPads
  time: 0.005; rss: 175MB	SimplifyCfg
  time: 0.013; rss: 178MB	EraseRegions
  time: 0.002; rss: 178MB	AddCallGuards
  time: 0.091; rss: 182MB	ElaborateDrops
  time: 0.001; rss: 182MB	NoLandingPads
  time: 0.009; rss: 182MB	SimplifyCfg
  time: 0.006; rss: 182MB	InstCombine
  time: 0.002; rss: 182MB	Deaggregator
  time: 0.001; rss: 182MB	CopyPropagation
  time: 0.002; rss: 182MB	AddCallGuards
  time: 0.000; rss: 182MB	PreTrans
time: 0.132; rss: 182MB	Prepare MIR codegen passes
  time: 0.074; rss: 184MB	write metadata
  time: 0.463; rss: 196MB	translation item collection
  time: 0.031; rss: 198MB	codegen unit partitioning
  time: 0.027; rss: 320MB	internalize symbols
time: 2.905; rss: 293MB	translation
time: 0.000; rss: 293MB	assert dep graph
time: 0.000; rss: 293MB	serialize dep graph
  time: 0.204; rss: 223MB	llvm function passes [0]
  time: 0.082; rss: 227MB	llvm module passes [0]
  time: 4.114; rss: 227MB	codegen passes [0]
  time: 0.001; rss: 228MB	codegen passes [0]
time: 4.700; rss: 228MB	LLVM passes
time: 0.000; rss: 228MB	serialize work products
time: 0.275; rss: 100MB	linking
done
