commit 89ec45ced42a37a77ff1b71be5b903eb313a77e7
Merge: 81dd382 96b3fc2
Author: bors <bors@rust-lang.org>
Date:   Fri Dec 11 09:56:51 2015 +0000

    Auto merge of #30308 - tsion:typo, r=sanxiyn
    
    r? @steveklabnik
rustc: ./regex.0.1.30
cargo rustc -- -Ztime-passes
   Compiling regex v0.1.30 (file:///root/benchmarks/regex.0.1.30)
time: 0.057; rss: 46MB	parsing
time: 0.012; rss: 46MB	configuration 1
time: 0.000; rss: 46MB	recursion limit
time: 0.001; rss: 46MB	gated macro checking
time: 0.000; rss: 46MB	crate injection
time: 0.003; rss: 50MB	macro loading
time: 0.000; rss: 50MB	plugin loading
time: 0.000; rss: 50MB	plugin registration
time: 0.062; rss: 53MB	expansion
time: 0.002; rss: 53MB	complete gated feature checking 1
time: 0.013; rss: 52MB	configuration 2
time: 0.000; rss: 52MB	gated configuration checking
time: 0.007; rss: 52MB	maybe building test harness
time: 0.006; rss: 52MB	prelude injection
time: 0.001; rss: 52MB	checking that all macro invocations are gone
time: 0.000; rss: 52MB	checking for inline asm in case the target doesn't support it
time: 0.001; rss: 52MB	complete gated feature checking 2
time: 0.007; rss: 52MB	assigning node ids
time: 0.010; rss: 61MB	lowering ast -> hir
time: 0.003; rss: 63MB	indexing hir
time: 0.000; rss: 63MB	attribute checking
time: 0.004; rss: 63MB	early lint checks
time: 0.001; rss: 63MB	external crate/lib resolution
time: 0.001; rss: 63MB	language item collection
time: 0.009; rss: 70MB	resolution
time: 0.001; rss: 70MB	lifetime resolution
time: 0.000; rss: 70MB	looking for entry point
time: 0.000; rss: 70MB	looking for plugin registrar
time: 0.006; rss: 75MB	region resolution
time: 0.001; rss: 75MB	loop checking
time: 0.001; rss: 75MB	static item recursion checking
time: 0.004; rss: 78MB	type collecting
time: 0.000; rss: 78MB	variance inference
time: 0.022; rss: 99MB	coherence checking
time: 0.005; rss: 99MB	wf checking (old)
time: 0.089; rss: 101MB	item-types checking
time: 0.212; rss: 115MB	item-bodies checking
time: 0.000; rss: 115MB	drop-impl checking
time: 0.011; rss: 115MB	wf checking (new)
time: 0.027; rss: 117MB	const checking
time: 0.005; rss: 117MB	privacy checking
time: 0.001; rss: 117MB	stability index
time: 0.001; rss: 117MB	intrinsic checking
time: 0.001; rss: 117MB	effect checking
time: 0.003; rss: 117MB	match checking
time: 0.016; rss: 119MB	MIR dump
time: 0.003; rss: 122MB	liveness checking
time: 0.020; rss: 122MB	borrow checking
time: 0.008; rss: 122MB	rvalue checking
time: 0.000; rss: 122MB	reachability checking
time: 0.003; rss: 122MB	death checking
time: 0.003; rss: 122MB	stability checking
time: 0.000; rss: 122MB	unused lib feature checking
time: 0.029; rss: 122MB	lint checking
time: 0.000; rss: 122MB	resolving dependency formats
time: 0.002; rss: 122MB	erasing regions from MIR
time: 0.673; rss: 188MB	translation
  time: 0.038; rss: 120MB	llvm function passes [0]
  time: 0.019; rss: 120MB	llvm module passes [0]
  time: 0.629; rss: 146MB	codegen passes [0]
  time: 0.001; rss: 133MB	codegen passes [0]
time: 0.772; rss: 133MB	LLVM passes
time: 0.069; rss: 132MB	linking
done
