commit 897199a0fbe01ab6f7e7f8096656603e238e85a2
Merge: 01a0207 36d9ee3
Author: bors <bors@rust-lang.org>
Date:   Tue Apr 26 12:00:35 2016 -0700

    Auto merge of #33191 - alexcrichton:rustdoc-create-dir-all-racy, r=steveklabnik
    
    rustdoc: Handle concurrent mkdir requests
    
    It's likely that `rustdoc` as a tool is run concurrently in the same output
    (e.g. documenting multiple crates as Cargo does), in which case it needs to
    handle concurrent calls to `fs::create_dir`.
rustc: ./regex.0.1.30
cargo rustc -- -Ztime-passes -Zinput-stats
    Updating registry `https://github.com/rust-lang/crates.io-index`
   Compiling regex v0.1.30 (file:///root/benchmarks/regex.0.1.30)
time: 0.061; rss: 63MB	parsing
Lines of code:             8558
Pre-expansion node count:  58217
time: 0.011; rss: 63MB	configuration 1
time: 0.000; rss: 63MB	recursion limit
time: 0.001; rss: 63MB	gated macro checking
time: 0.000; rss: 63MB	crate injection
time: 0.003; rss: 67MB	macro loading
time: 0.000; rss: 67MB	plugin loading
time: 0.000; rss: 67MB	plugin registration
time: 0.057; rss: 69MB	expansion
time: 0.001; rss: 69MB	complete gated feature checking 1
time: 0.013; rss: 69MB	configuration 2
time: 0.000; rss: 69MB	gated configuration checking
time: 0.006; rss: 69MB	maybe building test harness
time: 0.006; rss: 69MB	prelude injection
time: 0.001; rss: 69MB	checking that all macro invocations are gone
time: 0.000; rss: 69MB	checking for inline asm in case the target doesn't support it
time: 0.001; rss: 69MB	complete gated feature checking 2
time: 0.001; rss: 69MB	const fn bodies and arguments
Post-expansion node count: 68485
time: 0.006; rss: 69MB	assigning node ids
time: 0.001; rss: 69MB	collecting defs
time: 0.001; rss: 69MB	external crate/lib resolution
time: 0.009; rss: 78MB	lowering ast -> hir
time: 0.001; rss: 80MB	indexing hir
time: 0.001; rss: 80MB	attribute checking
time: 0.007; rss: 80MB	early lint checks
time: 0.001; rss: 73MB	language item collection
time: 0.009; rss: 83MB	name resolution
time: 0.001; rss: 83MB	lifetime resolution
time: 0.000; rss: 83MB	looking for entry point
time: 0.000; rss: 83MB	looking for plugin registrar
time: 0.006; rss: 87MB	region resolution
time: 0.001; rss: 87MB	loop checking
time: 0.001; rss: 87MB	static item recursion checking
time: 0.000; rss: 87MB	load_dep_graph
time: 0.007; rss: 97MB	type collecting
time: 0.000; rss: 97MB	variance inference
time: 0.024; rss: 108MB	coherence checking
time: 0.010; rss: 108MB	wf checking
time: 0.262; rss: 112MB	item-types checking
time: 0.204; rss: 123MB	item-bodies checking
time: 0.000; rss: 123MB	drop-impl checking
time: 0.026; rss: 124MB	const checking
time: 0.004; rss: 124MB	privacy checking
time: 0.001; rss: 124MB	stability index
time: 0.001; rss: 124MB	intrinsic checking
time: 0.001; rss: 124MB	effect checking
time: 0.003; rss: 124MB	match checking
time: 0.002; rss: 125MB	liveness checking
time: 0.007; rss: 125MB	rvalue checking
time: 0.016; rss: 127MB	MIR dump
time: 0.007; rss: 127MB	MIR passes
time: 0.019; rss: 127MB	borrow checking
time: 0.000; rss: 127MB	reachability checking
time: 0.003; rss: 127MB	death checking
time: 0.002; rss: 127MB	stability checking
time: 0.000; rss: 127MB	unused lib feature checking
time: 0.028; rss: 127MB	lint checking
time: 0.000; rss: 127MB	resolving dependency formats
time: 0.004; rss: 127MB	Prepare MIR codegen passes
  time: 0.071; rss: 137MB	translation item collection
  time: 0.001; rss: 137MB	codegen unit partitioning
  time: 0.140; rss: 183MB	write metadata
time: 0.725; rss: 183MB	translation
time: 0.000; rss: 183MB	assert dep graph
time: 0.000; rss: 183MB	serialize dep graph
  time: 0.036; rss: 123MB	llvm function passes [0]
  time: 0.017; rss: 124MB	llvm module passes [0]
  time: 0.607; rss: 128MB	codegen passes [0]
  time: 0.001; rss: 110MB	codegen passes [0]
time: 0.733; rss: 108MB	LLVM passes
time: 0.066; rss: 107MB	linking
done
