commit 776a0f2ceed44bad8c319657202208550896ac98
Merge: 953f6c9 2464013
Author: bors <bors@rust-lang.org>
Date:   Mon Feb 29 05:03:32 2016 +0000

    Auto merge of #31960 - aidanhs:aphs-tweak-aliasing-docs, r=Manishearth
    
    See https://doc.rust-lang.org/book/unsafe.html#what-does-safe-mean for the book version of these points which already contain the T.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.029; rss: 45MB	parsing
Lines of code:             9154
Pre-expansion node count:  45594
time: 0.009; rss: 45MB	configuration 1
time: 0.000; rss: 45MB	recursion limit
time: 0.000; rss: 45MB	gated macro checking
time: 0.000; rss: 45MB	crate injection
time: 0.004; rss: 50MB	macro loading
time: 0.000; rss: 50MB	plugin loading
time: 0.000; rss: 50MB	plugin registration
time: 0.190; rss: 60MB	expansion
time: 0.005; rss: 60MB	complete gated feature checking 1
time: 0.035; rss: 60MB	configuration 2
time: 0.000; rss: 60MB	gated configuration checking
time: 0.014; rss: 60MB	maybe building test harness
time: 0.011; rss: 60MB	prelude injection
time: 0.001; rss: 60MB	checking that all macro invocations are gone
time: 0.000; rss: 60MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 60MB	complete gated feature checking 2
time: 0.001; rss: 60MB	const fn bodies and arguments
Post-expansion node count: 109258
time: 0.010; rss: 60MB	assigning node ids
time: 0.011; rss: 64MB	lowering ast -> hir
time: 0.004; rss: 66MB	indexing hir
time: 0.002; rss: 66MB	attribute checking
time: 0.006; rss: 66MB	early lint checks
time: 0.003; rss: 62MB	external crate/lib resolution
time: 0.001; rss: 62MB	language item collection
time: 0.024; rss: 82MB	resolution
time: 0.002; rss: 82MB	lifetime resolution
time: 0.000; rss: 82MB	looking for entry point
time: 0.000; rss: 82MB	looking for plugin registrar
time: 0.005; rss: 84MB	region resolution
time: 0.001; rss: 84MB	loop checking
time: 0.001; rss: 84MB	static item recursion checking
time: 0.012; rss: 89MB	type collecting
time: 0.000; rss: 89MB	variance inference
time: 0.037; rss: 106MB	coherence checking
time: 0.077; rss: 107MB	wf checking
time: 0.023; rss: 107MB	item-types checking
time: 0.471; rss: 130MB	item-bodies checking
time: 0.000; rss: 130MB	drop-impl checking
time: 0.037; rss: 132MB	const checking
time: 0.010; rss: 132MB	privacy checking
time: 0.001; rss: 132MB	stability index
time: 0.004; rss: 132MB	intrinsic checking
time: 0.002; rss: 132MB	effect checking
time: 0.012; rss: 132MB	match checking
time: 0.005; rss: 132MB	liveness checking
time: 0.032; rss: 132MB	rvalue checking
time: 0.059; rss: 134MB	MIR dump
time: 0.000; rss: 134MB	MIR passes
time: 0.065; rss: 134MB	borrow checking
time: 0.003; rss: 134MB	reachability checking
time: 0.006; rss: 134MB	death checking
time: 0.006; rss: 134MB	stability checking
time: 0.000; rss: 134MB	unused lib feature checking
time: 0.048; rss: 134MB	lint checking
time: 0.000; rss: 134MB	resolving dependency formats
time: 0.006; rss: 136MB	erasing regions from MIR
  time: 0.183; rss: 154MB	translation item collection
  time: 0.135; rss: 247MB	write metadata
time: 1.329; rss: 247MB	translation
  time: 0.097; rss: 168MB	llvm function passes [0]
  time: 0.047; rss: 168MB	llvm module passes [0]
  time: 1.645; rss: 173MB	codegen passes [0]
  time: 0.001; rss: 124MB	codegen passes [0]
time: 1.992; rss: 123MB	LLVM passes
time: 0.169; rss: 124MB	linking
done
