commit 5e9f3056425783171025d6f07e096e4a7f9ec545
Merge: 229385c e058318
Author: bors <bors@rust-lang.org>
Date:   Tue Oct 20 15:28:08 2015 +0000

    Auto merge of #29187 - steveklabnik:rollup, r=steveklabnik
    
    - Successful merges: #29158, #29162, #29175, #29176
    - Failed merges:
rustc: ./piston-image-0.3.11
cargo rustc -- -Ztime-passes
   Compiling image v0.3.11 (file:///root/benchmarks/piston-image-0.3.11)
time: 0.039; rss: 46MB	parsing
time: 0.014; rss: 46MB	configuration 1
time: 0.000; rss: 46MB	recursion limit
time: 0.001; rss: 46MB	gated macro checking
time: 0.000; rss: 46MB	crate injection
time: 0.005; rss: 50MB	macro loading
time: 0.000; rss: 50MB	plugin loading
time: 0.000; rss: 50MB	plugin registration
time: 0.105; rss: 54MB	expansion
time: 0.004; rss: 54MB	complete gated feature checking 1
time: 0.022; rss: 54MB	configuration 2
time: 0.000; rss: 54MB	gated configuration checking
time: 0.011; rss: 54MB	maybe building test harness
time: 0.010; rss: 54MB	prelude injection
time: 0.001; rss: 54MB	checking that all macro invocations are gone
time: 0.000; rss: 54MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 54MB	complete gated feature checking 2
time: 0.011; rss: 54MB	assigning node ids
time: 0.012; rss: 65MB	lowering ast -> hir
time: 0.006; rss: 69MB	indexing hir
time: 0.000; rss: 69MB	attribute checking
time: 0.007; rss: 69MB	early lint checks
time: 0.004; rss: 69MB	external crate/lib resolution
time: 0.002; rss: 71MB	language item collection
time: 0.038; rss: 92MB	resolution
time: 0.003; rss: 92MB	lifetime resolution
time: 0.000; rss: 92MB	looking for entry point
time: 0.001; rss: 92MB	looking for plugin registrar
time: 0.010; rss: 96MB	region resolution
time: 0.002; rss: 96MB	loop checking
time: 0.001; rss: 96MB	static item recursion checking
time: 0.013; rss: 99MB	type collecting
time: 0.003; rss: 99MB	variance inference
time: 0.039; rss: 118MB	coherence checking
time: 0.025; rss: 118MB	wf checking (old)
time: 0.049; rss: 120MB	item-types checking
time: 1.563; rss: 152MB	item-bodies checking
time: 0.000; rss: 152MB	drop-impl checking
time: 0.130; rss: 152MB	wf checking (new)
time: 0.078; rss: 155MB	const checking
time: 0.013; rss: 155MB	privacy checking
time: 0.000; rss: 155MB	stability index
time: 0.009; rss: 155MB	intrinsic checking
time: 0.003; rss: 155MB	effect checking
time: 0.024; rss: 155MB	match checking
time: 0.099; rss: 182MB	MIR dump
time: 0.011; rss: 182MB	liveness checking
time: 0.154; rss: 182MB	borrow checking
time: 0.095; rss: 182MB	rvalue checking
time: 0.004; rss: 182MB	reachability checking
time: 0.011; rss: 182MB	death checking
time: 0.008; rss: 182MB	stability checking
time: 0.000; rss: 182MB	unused lib feature checking
time: 0.073; rss: 182MB	lint checking
time: 0.000; rss: 182MB	resolving dependency formats
time: 2.784; rss: 299MB	translation
  time: 0.097; rss: 166MB	llvm function passes
  time: 0.045; rss: 166MB	llvm module passes
  time: 1.730; rss: 215MB	codegen passes
  time: 0.001; rss: 183MB	codegen passes
time: 2.075; rss: 183MB	LLVM passes
time: 0.152; rss: 184MB	linking
done
