commit 4a9af010ebc728bc4798b1ba30de0322c1f0138a
Merge: 5ea241b 177aabd
Author: bors <bors@rust-lang.org>
Date:   Tue Oct 4 04:15:20 2016 -0700

    Auto merge of #36953 - Manishearth:rollup, r=Manishearth
    
    Rollup of 12 pull requests
    
    - Successful merges: #36798, #36878, #36902, #36903, #36908, #36916, #36917, #36921, #36928, #36938, #36941, #36951
    - Failed merges:
rustc: ./syntex-0.42.2
cargo rustc -p syntex_syntax -- -Ztime-passes -Zinput-stats
   Compiling syntex_syntax v0.42.0
time: 0.111; rss: 75MB	parsing
Lines of code:             33687
Pre-expansion node count:  224033
time: 0.000; rss: 75MB	recursion limit
time: 0.000; rss: 75MB	crate injection
time: 0.000; rss: 75MB	plugin loading
time: 0.000; rss: 75MB	plugin registration
time: 0.272; rss: 147MB	expansion
time: 0.000; rss: 147MB	maybe building test harness
time: 0.006; rss: 147MB	maybe creating a macro crate
Post-expansion node count: 641571
time: 0.000; rss: 147MB	checking for inline asm in case the target doesn't support it
time: 0.013; rss: 147MB	complete gated feature checking
time: 0.023; rss: 147MB	early lint checks
time: 0.007; rss: 147MB	AST validation
time: 0.084; rss: 162MB	name resolution
time: 0.050; rss: 202MB	lowering ast -> hir
time: 0.009; rss: 210MB	indexing hir
time: 0.007; rss: 210MB	attribute checking
time: 0.006; rss: 161MB	language item collection
time: 0.012; rss: 161MB	lifetime resolution
time: 0.000; rss: 161MB	looking for entry point
time: 0.000; rss: 161MB	looking for plugin registrar
time: 0.045; rss: 173MB	region resolution
time: 0.006; rss: 173MB	loop checking
time: 0.006; rss: 173MB	static item recursion checking
time: 0.262; rss: 174MB	compute_incremental_hashes_map
time: 0.000; rss: 174MB	load_dep_graph
time: 0.080; rss: 178MB	type collecting
time: 0.001; rss: 178MB	variance inference
time: 0.039; rss: 181MB	coherence checking
time: 0.100; rss: 182MB	wf checking
time: 0.194; rss: 187MB	item-types checking
time: 3.961; rss: 241MB	item-bodies checking
time: 0.000; rss: 241MB	drop-impl checking
time: 0.315; rss: 243MB	const checking
time: 0.055; rss: 243MB	privacy checking
time: 0.007; rss: 243MB	stability index
time: 0.022; rss: 243MB	intrinsic checking
time: 0.018; rss: 243MB	effect checking
time: 0.057; rss: 243MB	match checking
time: 0.055; rss: 237MB	liveness checking
time: 0.285; rss: 237MB	rvalue checking
time: 0.419; rss: 425MB	MIR dump
  time: 0.064; rss: 429MB	SimplifyCfg
  time: 0.085; rss: 429MB	QualifyAndPromoteConstants
  time: 0.111; rss: 429MB	TypeckMir
  time: 0.004; rss: 429MB	SimplifyBranches
  time: 0.041; rss: 429MB	SimplifyCfg
time: 0.306; rss: 429MB	MIR passes
time: 0.693; rss: 429MB	borrow checking
time: 0.018; rss: 429MB	reachability checking
time: 0.045; rss: 429MB	death checking
time: 0.042; rss: 429MB	stability checking
time: 0.000; rss: 429MB	unused lib feature checking
time: 0.221; rss: 429MB	lint checking
time: 0.000; rss: 429MB	resolving dependency formats
  time: 0.003; rss: 429MB	NoLandingPads
  time: 0.030; rss: 429MB	SimplifyCfg
  time: 0.072; rss: 442MB	EraseRegions
  time: 0.011; rss: 442MB	AddCallGuards
  time: 1.070; rss: 458MB	ElaborateDrops
  time: 0.003; rss: 458MB	NoLandingPads
  time: 0.058; rss: 458MB	SimplifyCfg
  time: 0.030; rss: 458MB	InstCombine
  time: 0.012; rss: 458MB	Deaggregator
  time: 0.003; rss: 458MB	CopyPropagation
  time: 0.009; rss: 458MB	AddCallGuards
  time: 0.003; rss: 458MB	PreTrans
time: 1.304; rss: 458MB	Prepare MIR codegen passes
  time: 0.265; rss: 465MB	write metadata
  time: 0.470; rss: 476MB	translation item collection
  time: 0.067; rss: 478MB	codegen unit partitioning
  time: 0.058; rss: 725MB	internalize symbols
time: 5.210; rss: 603MB	translation
time: 0.000; rss: 603MB	assert dep graph
time: 0.000; rss: 603MB	serialize dep graph
  time: 0.517; rss: 411MB	llvm function passes [0]
  time: 0.247; rss: 420MB	llvm module passes [0]
  time: 10.075; rss: 417MB	codegen passes [0]
  time: 0.001; rss: 419MB	codegen passes [0]
time: 11.590; rss: 419MB	LLVM passes
time: 0.000; rss: 419MB	serialize work products
time: 0.656; rss: 108MB	linking
done
