commit 88397e092e01b6043b6f65772710dfe0e59056c5
Merge: 4f6fe3e 3bbc632
Author: bors <bors@rust-lang.org>
Date:   Wed Dec 2 07:36:40 2015 +0000

    Auto merge of #30160 - adambadawy:fix_wait_with_output_typo, r=bluss
    
    r? @steveklabnik
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.028; rss: 38MB	parsing
time: 0.009; rss: 41MB	configuration 1
time: 0.000; rss: 41MB	recursion limit
time: 0.000; rss: 41MB	gated macro checking
time: 0.000; rss: 41MB	crate injection
time: 0.004; rss: 47MB	macro loading
time: 0.000; rss: 47MB	plugin loading
time: 0.000; rss: 47MB	plugin registration
time: 0.174; rss: 56MB	expansion
time: 0.005; rss: 56MB	complete gated feature checking 1
time: 0.030; rss: 56MB	configuration 2
time: 0.000; rss: 56MB	gated configuration checking
time: 0.012; rss: 56MB	maybe building test harness
time: 0.010; rss: 56MB	prelude injection
time: 0.001; rss: 56MB	checking that all macro invocations are gone
time: 0.000; rss: 56MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 56MB	complete gated feature checking 2
time: 0.010; rss: 56MB	assigning node ids
time: 0.008; rss: 61MB	lowering ast -> hir
time: 0.005; rss: 65MB	indexing hir
time: 0.000; rss: 65MB	attribute checking
time: 0.005; rss: 65MB	early lint checks
time: 0.003; rss: 67MB	external crate/lib resolution
time: 0.001; rss: 67MB	language item collection
time: 0.031; rss: 92MB	resolution
time: 0.002; rss: 92MB	lifetime resolution
time: 0.000; rss: 92MB	looking for entry point
time: 0.000; rss: 92MB	looking for plugin registrar
time: 0.006; rss: 92MB	region resolution
time: 0.001; rss: 92MB	loop checking
time: 0.001; rss: 92MB	static item recursion checking
time: 0.013; rss: 96MB	type collecting
time: 0.000; rss: 96MB	variance inference
time: 0.037; rss: 110MB	coherence checking
time: 0.027; rss: 113MB	wf checking (old)
time: 0.026; rss: 117MB	item-types checking
time: 0.536; rss: 133MB	item-bodies checking
time: 0.000; rss: 133MB	drop-impl checking
time: 0.086; rss: 133MB	wf checking (new)
time: 0.041; rss: 133MB	const checking
time: 0.009; rss: 133MB	privacy checking
time: 0.001; rss: 133MB	stability index
time: 0.004; rss: 133MB	intrinsic checking
time: 0.002; rss: 133MB	effect checking
time: 0.012; rss: 133MB	match checking
time: 0.048; rss: 140MB	MIR dump
time: 0.006; rss: 140MB	liveness checking
time: 0.068; rss: 140MB	borrow checking
time: 0.034; rss: 142MB	rvalue checking
time: 0.003; rss: 142MB	reachability checking
time: 0.006; rss: 142MB	death checking
time: 0.005; rss: 142MB	stability checking
time: 0.000; rss: 142MB	unused lib feature checking
time: 0.043; rss: 142MB	lint checking
time: 0.000; rss: 142MB	resolving dependency formats
time: 0.007; rss: 144MB	erasing regions from MIR
time: 1.397; rss: 279MB	translation
  time: 0.099; rss: 177MB	llvm function passes [0]
  time: 0.052; rss: 177MB	llvm module passes [0]
  time: 1.694; rss: 222MB	codegen passes [0]
  time: 0.001; rss: 180MB	codegen passes [0]
time: 2.073; rss: 180MB	LLVM passes
time: 0.178; rss: 180MB	linking
done
