commit ab38d52df75f4fefbecb1156ff96d7c0728cced8
Merge: df9fa1a 8457ab6
Author: bors <bors@rust-lang.org>
Date:   Sat Oct 1 10:17:20 2016 -0700

    Auto merge of #36885 - Manishearth:rollup, r=Manishearth
    
    Rollup of 6 pull requests
    
    - Successful merges: #36865, #36872, #36873, #36877, #36880, #36882
    - Failed merges:
rustc: ./html5ever-2016-08-25
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling html5ever v0.5.4 (file:///root/benchmarks/html5ever-2016-08-25)
time: 0.028; rss: 52MB	parsing
Lines of code:             8210
Pre-expansion node count:  52238
time: 0.000; rss: 52MB	recursion limit
time: 0.000; rss: 52MB	crate injection
time: 0.000; rss: 52MB	plugin loading
time: 0.000; rss: 52MB	plugin registration
time: 1.297; rss: 106MB	expansion
time: 0.000; rss: 106MB	maybe building test harness
time: 0.002; rss: 106MB	maybe creating a macro crate
Post-expansion node count: 163524
time: 0.000; rss: 106MB	checking for inline asm in case the target doesn't support it
time: 0.003; rss: 106MB	complete gated feature checking
time: 0.009; rss: 106MB	early lint checks
time: 0.002; rss: 106MB	AST validation
time: 0.018; rss: 108MB	name resolution
time: 0.016; rss: 124MB	lowering ast -> hir
time: 0.003; rss: 128MB	indexing hir
time: 0.002; rss: 128MB	attribute checking
time: 0.002; rss: 105MB	language item collection
time: 0.003; rss: 105MB	lifetime resolution
time: 0.000; rss: 105MB	looking for entry point
time: 0.000; rss: 105MB	looking for plugin registrar
time: 0.017; rss: 111MB	region resolution
time: 0.002; rss: 111MB	loop checking
time: 0.003; rss: 111MB	static item recursion checking
time: 0.023; rss: 112MB	compute_incremental_hashes_map
time: 0.000; rss: 112MB	load_dep_graph
time: 0.014; rss: 112MB	type collecting
time: 0.000; rss: 112MB	variance inference
time: 0.026; rss: 115MB	coherence checking
time: 0.024; rss: 116MB	wf checking
time: 0.358; rss: 123MB	item-types checking
time: 0.505; rss: 139MB	item-bodies checking
time: 0.000; rss: 139MB	drop-impl checking
time: 0.072; rss: 141MB	const checking
time: 0.008; rss: 141MB	privacy checking
time: 0.001; rss: 141MB	stability index
time: 0.004; rss: 141MB	intrinsic checking
time: 0.003; rss: 141MB	effect checking
time: 0.024; rss: 141MB	match checking
time: 0.013; rss: 135MB	liveness checking
time: 0.029; rss: 135MB	rvalue checking
time: 0.115; rss: 185MB	MIR dump
  time: 0.009; rss: 183MB	SimplifyCfg
  time: 0.015; rss: 183MB	QualifyAndPromoteConstants
  time: 0.025; rss: 183MB	TypeckMir
  time: 0.000; rss: 183MB	SimplifyBranches
  time: 0.005; rss: 183MB	SimplifyCfg
time: 0.054; rss: 183MB	MIR passes
time: 0.093; rss: 185MB	borrow checking
time: 0.003; rss: 185MB	reachability checking
time: 0.007; rss: 185MB	death checking
time: 0.008; rss: 185MB	stability checking
time: 0.000; rss: 185MB	unused lib feature checking
time: 0.066; rss: 185MB	lint checking
time: 0.000; rss: 185MB	resolving dependency formats
  time: 0.000; rss: 185MB	NoLandingPads
  time: 0.004; rss: 185MB	SimplifyCfg
  time: 0.010; rss: 185MB	EraseRegions
  time: 0.001; rss: 185MB	AddCallGuards
  time: 0.076; rss: 190MB	ElaborateDrops
  time: 0.000; rss: 190MB	NoLandingPads
  time: 0.006; rss: 188MB	SimplifyCfg
  time: 0.007; rss: 188MB	InstCombine
  time: 0.001; rss: 188MB	Deaggregator
  time: 0.000; rss: 188MB	CopyPropagation
  time: 0.001; rss: 188MB	AddCallGuards
  time: 0.000; rss: 188MB	PreTrans
time: 0.108; rss: 188MB	Prepare MIR codegen passes
  time: 0.052; rss: 188MB	write metadata
  time: 0.052; rss: 190MB	translation item collection
  time: 0.006; rss: 190MB	codegen unit partitioning
  time: 0.006; rss: 203MB	internalize symbols
time: 0.369; rss: 173MB	translation
time: 0.000; rss: 173MB	assert dep graph
time: 0.000; rss: 173MB	serialize dep graph
  time: 0.020; rss: 104MB	llvm function passes [0]
  time: 0.012; rss: 105MB	llvm module passes [0]
  time: 0.480; rss: 110MB	codegen passes [0]
  time: 0.001; rss: 110MB	codegen passes [0]
time: 0.553; rss: 110MB	LLVM passes
time: 0.000; rss: 110MB	serialize work products
time: 0.058; rss: 92MB	linking
done
