commit ec872dc8a3f008299ca1508105ee064d1f0f0367
Merge: 39a523b e252865
Author: bors <bors@rust-lang.org>
Date:   Tue Jun 7 14:45:39 2016 -0700

    Auto merge of #34141 - eddyb:trans-abi-memcpy, r=nikomatsakis
    
    trans: always use a memcpy for ABI argument/return casts.
    
    When storing incoming arguments or values returned by call/invoke, always do a `memcpy` from a temporary of the cast type, if there is an ABI cast.
    While Clang has gotten smarter ([store](https://godbolt.org/g/EphFuK) vs [memcpy](https://godbolt.org/g/5dikH9)), a `memcpy` will always work.
    This is what @dotdash has wanted to do all along, and it fixes #32049.
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.031; rss: 53MB	parsing
Lines of code:             9154
Pre-expansion node count:  44646
time: 0.005; rss: 53MB	configuration 1
time: 0.000; rss: 53MB	recursion limit
time: 0.000; rss: 53MB	crate injection
time: 0.020; rss: 91MB	macro loading
time: 0.000; rss: 91MB	plugin loading
time: 0.000; rss: 91MB	plugin registration
time: 0.189; rss: 101MB	expansion
time: 0.000; rss: 101MB	gated configuration checking
time: 0.011; rss: 101MB	maybe building test harness
time: 0.008; rss: 101MB	prelude injection
time: 0.000; rss: 101MB	checking for inline asm in case the target doesn't support it
time: 0.002; rss: 101MB	complete gated feature checking
Post-expansion node count: 101566
time: 0.008; rss: 101MB	assigning node ids
time: 0.003; rss: 101MB	collecting defs
time: 0.011; rss: 114MB	external crate/lib resolution
time: 0.005; rss: 114MB	early lint checks
time: 0.001; rss: 114MB	AST validation
time: 0.022; rss: 118MB	name resolution
time: 0.010; rss: 124MB	lowering ast -> hir
time: 0.001; rss: 126MB	indexing hir
time: 0.001; rss: 126MB	attribute checking
time: 0.001; rss: 118MB	language item collection
time: 0.002; rss: 118MB	lifetime resolution
time: 0.000; rss: 118MB	looking for entry point
time: 0.000; rss: 118MB	looking for plugin registrar
time: 0.006; rss: 121MB	region resolution
time: 0.001; rss: 121MB	loop checking
time: 0.001; rss: 121MB	static item recursion checking
time: 0.000; rss: 121MB	load_dep_graph
time: 0.032; rss: 122MB	type collecting
time: 0.000; rss: 122MB	variance inference
time: 0.045; rss: 131MB	coherence checking
time: 0.095; rss: 133MB	wf checking
time: 0.034; rss: 133MB	item-types checking
time: 0.523; rss: 144MB	item-bodies checking
time: 0.000; rss: 144MB	drop-impl checking
time: 0.043; rss: 146MB	const checking
time: 0.007; rss: 146MB	privacy checking
time: 0.001; rss: 146MB	stability index
time: 0.006; rss: 146MB	intrinsic checking
time: 0.002; rss: 146MB	effect checking
time: 0.014; rss: 146MB	match checking
time: 0.004; rss: 146MB	liveness checking
time: 0.030; rss: 146MB	rvalue checking
time: 0.060; rss: 157MB	MIR dump
time: 0.042; rss: 157MB	MIR passes
time: 0.071; rss: 157MB	borrow checking
time: 0.003; rss: 157MB	reachability checking
time: 0.005; rss: 157MB	death checking
time: 0.006; rss: 157MB	stability checking
time: 0.000; rss: 157MB	unused lib feature checking
time: 0.052; rss: 157MB	lint checking
time: 0.000; rss: 157MB	resolving dependency formats
time: 0.090; rss: 160MB	Prepare MIR codegen passes
  time: 0.129; rss: 168MB	write metadata
  time: 0.176; rss: 168MB	translation item collection
  time: 0.007; rss: 168MB	codegen unit partitioning
time: 1.606; rss: 291MB	translation
time: 0.001; rss: 291MB	assert dep graph
time: 0.000; rss: 291MB	serialize dep graph
  time: 0.096; rss: 181MB	llvm function passes [0]
  time: 0.049; rss: 183MB	llvm module passes [0]
  time: 1.638; rss: 183MB	codegen passes [0]
  time: 0.001; rss: 134MB	codegen passes [0]
time: 1.982; rss: 134MB	LLVM passes
time: 0.173; rss: 131MB	linking
done
