commit cfae4dea875ddcc5f23481106a149ea15b6be1e5
Merge: 253b7c1 847d195
Author: bors <bors@rust-lang.org>
Date:   Mon Apr 25 05:45:52 2016 -0700

    Auto merge of #33184 - tamird:misc-cleanup, r=alexcrichton
    
    librustc_back: misc cleanup
    
    r? @alexcrichton
rustc: ./jld-day15-parser
cargo rustc -- -Ztime-passes -Zinput-stats
   Compiling day15 v0.1.0 (file:///root/benchmarks/jld-day15-parser)
time: 0.001; rss: 43MB	parsing
Lines of code:             72
Pre-expansion node count:  673
time: 0.000; rss: 43MB	configuration 1
time: 0.000; rss: 43MB	recursion limit
time: 0.000; rss: 43MB	gated macro checking
time: 0.000; rss: 43MB	crate injection
time: 0.003; rss: 48MB	macro loading
time: 0.000; rss: 48MB	plugin loading
time: 0.000; rss: 48MB	plugin registration
time: 0.002; rss: 49MB	expansion
time: 0.000; rss: 49MB	complete gated feature checking 1
time: 0.000; rss: 49MB	configuration 2
time: 0.000; rss: 49MB	gated configuration checking
time: 0.000; rss: 49MB	maybe building test harness
time: 0.000; rss: 49MB	prelude injection
time: 0.000; rss: 49MB	checking that all macro invocations are gone
time: 0.000; rss: 49MB	checking for inline asm in case the target doesn't support it
time: 0.000; rss: 49MB	complete gated feature checking 2
time: 0.000; rss: 49MB	const fn bodies and arguments
Post-expansion node count: 1176
time: 0.000; rss: 49MB	assigning node ids
time: 0.000; rss: 49MB	collecting defs
time: 0.002; rss: 49MB	external crate/lib resolution
time: 0.000; rss: 51MB	lowering ast -> hir
time: 0.000; rss: 51MB	indexing hir
time: 0.000; rss: 51MB	attribute checking
time: 0.000; rss: 51MB	early lint checks
time: 0.000; rss: 51MB	language item collection
time: 0.001; rss: 58MB	name resolution
time: 0.000; rss: 58MB	lifetime resolution
time: 0.000; rss: 58MB	looking for entry point
time: 0.000; rss: 58MB	looking for plugin registrar
time: 0.000; rss: 58MB	region resolution
time: 0.000; rss: 58MB	loop checking
time: 0.000; rss: 58MB	static item recursion checking
time: 0.000; rss: 58MB	load_dep_graph
time: 0.001; rss: 60MB	type collecting
time: 0.000; rss: 60MB	variance inference
time: 0.008; rss: 68MB	coherence checking
time: 0.007; rss: 73MB	wf checking
time: 0.000; rss: 73MB	item-types checking
time: 1.827; rss: 144MB	item-bodies checking
time: 0.000; rss: 144MB	drop-impl checking
time: 0.001; rss: 144MB	const checking
time: 0.000; rss: 144MB	privacy checking
time: 0.000; rss: 144MB	stability index
time: 0.000; rss: 144MB	intrinsic checking
time: 0.000; rss: 144MB	effect checking
time: 0.000; rss: 144MB	match checking
time: 0.000; rss: 144MB	liveness checking
time: 0.002; rss: 144MB	rvalue checking
time: 0.001; rss: 145MB	MIR dump
time: 0.000; rss: 145MB	MIR passes
time: 0.001; rss: 145MB	borrow checking
time: 0.000; rss: 145MB	reachability checking
time: 0.000; rss: 145MB	death checking
time: 0.000; rss: 145MB	stability checking
time: 0.000; rss: 145MB	unused lib feature checking
time: 0.004; rss: 146MB	lint checking
time: 0.001; rss: 146MB	resolving dependency formats
time: 0.000; rss: 147MB	Prepare MIR codegen passes
  time: 12.399; rss: 183MB	translation item collection
  time: 0.001; rss: 183MB	codegen unit partitioning
  time: 0.000; rss: 219MB	write metadata
time: 38.847; rss: 219MB	translation
time: 0.000; rss: 219MB	assert dep graph
time: 0.000; rss: 219MB	serialize dep graph
  time: 0.015; rss: 102MB	llvm function passes [0]
  time: 0.002; rss: 102MB	llvm module passes [0]
  time: 0.272; rss: 108MB	codegen passes [0]
  time: 0.000; rss: 102MB	codegen passes [0]
time: 0.297; rss: 101MB	LLVM passes
  time: 0.123; rss: 101MB	running linker
time: 0.124; rss: 101MB	linking
done
